"Cruise","Station","Type","Date","Longitude","Latitude","Press","Depth","Temp","Sal","Oxy","Phos","Si","Ni","TA","DIC","ptemp","S0","S1","S2","S3","S4","ndens","AOU","pH"
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,40,39.707,14.48827,35.3548,261.34125,0.26348251394525,1.35061168520655,1.64527381696559,2330.55231058956,2080.91373604364,14.48237,26.362607,30.725875,34.993361,39.167613,43.251123,26.408378,-11.438,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,50,49.633,13.84201,35.3746,259.55167,0.326041253252313,1.58072007261639,3.00588492748997,2330.96464978401,2089.35222698335,13.83485,26.515461,30.890676,35.169773,39.355247,43.44955,26.568858,-6.3586,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,75,74.445,13.54569,35.36684,256.05551,0.371801299247966,1.79616005884794,3.8786213550655,2329.89713339263,2094.13579794686,13.5351,26.571803,30.952751,35.237419,39.428278,43.527758,26.627985,-1.2853,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,100,99.254,13.37089,35.35832,254.45628,0.397243388114964,1.93510939906235,4.37077601689665,2329.01794707069,2096.63108249716,13.35688,26.601872,30.986282,35.274315,39.468425,43.571031,26.659804,1.2665,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,125,124.06,13.35217,35.35644,252.74155,0.407641245664712,2.02029449325256,4.56306750303447,2328.50948785233,2097.63713919113,13.33466,26.604978,30.989827,35.278285,39.472807,43.57581,26.663076,3.1017,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,150,148.863,13.34865,35.35732,252.71632,0.405928909573309,2.04120832673793,4.59908227829052,2328.26056880033,2097.62121066075,13.32762,26.607109,30.992087,35.280671,39.475314,43.578433,26.665239,3.1628,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,200,198.46,13.30801,35.35304,252.3031,0.410642228821505,2.08076691875469,4.78232481750322,2327.4241541655,2098.0073714558,13.27998,26.613556,30.999478,35.288978,39.484507,43.588478,26.671924,3.8352,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,250,248.045,13.20197,35.34242,250.84216,0.432524616184272,2.16653681154791,5.19132603883848,2326.21562883604,2099.6173988741,13.16705,26.628343,31.01651,35.308192,39.50583,43.611828,26.687454,5.9132,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,300,297.618,12.71037,35.25658,242.48366,0.558404833046418,2.71093415724913,6.86811440800407,2320.9740998543,2107.23746071893,12.66945,26.661635,31.06007,35.361726,39.569001,43.684267,26.724357,17.0865,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,400,396.729,10.73574,34.92286,226.11684,0.963097578262215,5.18165105741912,13.469996761117,2303.98578262257,2127.60264515744,10.68673,26.775024,31.216021,35.559021,39.806249,43.959936,26.85546,45.226,8.047
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,500,495.791,7.84939,34.52787,227.72581,1.44127379379654,8.63405850241722,20.7487498139321,2288.24868092104,2146.80301142535,7.79861,26.935104,31.442593,35.850197,40.159867,44.373611,27.048936,62.3949,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,600,594.807,5.67786,34.28747,244.39322,1.71425319363344,11.869969378069,25.0902867013259,2282.2965137808,2155.4584852053,5.62656,27.037712,31.599107,36.059097,40.419415,44.681881,27.180774,61.3157,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,700,693.775,4.71081,34.21527,251.45062,1.83727034531756,14.8508691402899,26.8189184233033,2282.70746310119,2160.66812856776,4.65576,27.093547,31.680035,36.164417,40.548319,44.833475,27.250715,61.6378,8.014
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,800,792.696,4.18727,34.21542,245.24814,1.95464794936393,19.4608863995925,28.4335801661213,2285.77185405499,2170.28380796982,4.12701,27.150704,31.750882,36.248575,40.645347,44.942885,27.315051,71.9096,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,900,891.569,3.77261,34.23021,237.25284,2.05579370510766,24.939833776775,29.8185328638509,2289.78865073104,2180.50573050948,3.70703,27.205532,31.816639,36.324955,40.732001,45.039422,27.376732,83.1733,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,1000,990.396,3.41635,34.26596,225.62389,2.15193152369522,32.3541450904273,31.1671963927685,2295.83624423698,2193.34898495044,3.34545,27.26951,31.889958,36.407358,40.823189,45.139058,27.448481,97.6149,7.974
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,1100,1089.176,3.19044,34.31793,212.81587,2.22159648298272,40.1585060130516,32.1943078701706,2302.95344385761,2205.94079495478,3.11345,27.333074,31.959336,36.48239,40.903688,45.224814,27.519298,112.188,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,1200,1187.91,3.04243,34.36945,202.196,2.2660792950703,46.6714839755172,32.875831036527,2309.41901528203,2216.15347677046,2.95879,27.388712,32.018735,36.545447,40.970281,45.294807,27.58138,123.9574,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,1300,1286.597,2.94144,34.42408,193.8257,2.28810372494885,52.1510792652613,33.240492355645,2315.35971675887,2224.43377013709,2.85072,27.442374,32.074882,36.604012,41.031184,45.357956,27.640341,133.0947,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,1400,1385.237,2.87257,34.48741,187.95958,2.2830633660115,56.8596637119142,33.2135162287547,2321.06811195184,2230.77727455381,2.77438,27.499981,32.134047,36.664693,41.09333,45.421508,27.701847,139.4504,NA
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,1500,1483.832,2.84275,34.60085,186.6544,2.19651877876041,60.1141298035887,32.022020063607,2327.87925155853,2233.17711533598,2.73643,27.59408,32.228246,36.758992,41.187723,45.515987,27.79612,140.8195,7.947
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,1750,1730.117,2.87709,34.73175,197.96303,1.98617854216175,55.826465498557,29.0518327156045,2331.34741095545,2223.60261617678,2.74883,27.697507,32.330258,36.85963,41.287031,45.614009,27.893602,129.1213,7.97
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,2000,1976.117,2.8902,34.83122,219.183,1.73388647793091,47.1735595746336,25.4871367028367,2330.32239533528,2205.67630372848,2.73927,27.777547,32.409743,36.938578,41.365457,45.691929,27.967609,107.7616,8.034
"TAII24102011","TA2034P","B","2011-11-08T15:52:00",-24.24301,-34.99,2500,2467.269,2.83342,34.87226,231.12289,1.61005329156277,43.5800068817661,23.8002858613869,2331.25133395212,2197.62715472018,2.63629,27.818988,32.453663,36.98491,41.414121,45.742834,28.011318,96.58,8.047
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,0,0,16.20437,35.612,237.34476,0.242741085341159,1.50577269867129,1.15255204285896,2341.92900883064,2084.32441071793,16.20437,26.175655,30.506326,34.742144,38.88579,42.939866,26.21175,3.7332,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,10,9.928,16.19867,35.6109,244.32001,0.206871955882453,1.3852698218608,0.714988274904411,2342.34449091317,2080.48987679206,16.19707,26.176499,30.507305,34.743253,38.887026,42.941223,26.212625,-3.2058,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,20,19.855,16.20227,35.6099,248.09436,0.188618683159321,1.32904502466978,0.540628871554355,2342.54830836677,2078.43843174299,16.19908,26.175257,30.506034,34.741955,38.885701,42.939872,26.211339,-6.9882,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,30,29.781,16.09787,35.6121,248.49701,0.191686279513199,1.34559190146021,0.606222743013017,2342.57782593803,2079.19328241187,16.0931,26.201465,30.534077,34.771781,38.917251,42.973082,26.238585,-6.8905,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,40,39.707,15.77737,35.661,247.54123,0.213117720244362,1.42628841369679,1.04537239885858,2344.79698174778,2084.18621952029,15.7711,26.312912,30.650859,34.893753,39.044241,43.104898,26.354641,-4.4651,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,50,49.633,15.25277,35.58724,242.47594,0.280922150961997,1.63634015891422,2.13011097784508,2340.394226132,2089.85137160153,15.24511,26.374682,30.722493,34.974969,39.134718,43.204282,26.419611,3.2688,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,75,74.445,14.72125,35.49956,237.89627,0.359363829769106,1.92161585484812,3.44124080418898,2335.36014866533,2095.34925279656,14.71003,26.425007,30.783113,35.04559,39.215005,43.293863,26.472933,10.6377,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,100,99.254,14.63473,35.4936,243.14784,0.331278444156158,1.83121058408261,3.08275779042503,2335.14799349823,2092.9655390006,14.61983,26.440022,30.799823,35.063946,39.234951,43.315339,26.488777,5.8486,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,125,124.06,14.51049,35.47616,238.00365,0.375792759769131,2.03932692335569,3.84539931426667,2333.6807599791,2096.71382975689,14.49195,26.454238,30.816509,35.083033,39.256358,43.338976,26.503875,11.6648,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,150,148.863,14.05475,35.42364,222.33353,0.544272426840456,2.85631478548675,6.38416732462763,2329.95955702048,2109.86609907497,14.03297,26.511712,30.88287,35.158026,39.339693,43.430335,26.564535,29.7588,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,200,198.46,13.65397,35.37572,220.34222,0.608426044205847,3.18616420642825,7.462543109568,2326.94967210869,2113.88036048285,13.62545,26.560028,30.939197,35.222136,39.411325,43.509198,26.61543,33.9405,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,250,248.045,13.35689,35.34252,222.66298,0.62700110888584,3.24477068891685,7.86486198845488,2324.88686498534,2114.41204999309,13.3217,26.596923,30.982116,35.270908,39.465751,43.569063,26.65442,33.2709,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,300,297.618,11.99344,35.11409,217.57938,0.848149410505149,4.64631680197003,11.5367732894585,2313.255749622,2125.52058852487,11.95409,26.690141,31.103769,35.420182,39.641717,43.770696,26.758089,46.1674,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,400,396.729,10.14075,34.83592,214.87428,1.13672119151821,6.76321860983564,15.9305473123579,2299.95881786872,2137.96843827463,10.09349,26.810822,31.265008,35.620822,39.880433,44.04603,26.897064,60.1558,8.076
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,500,495.791,8.17346,34.57627,217.09334,1.45584039314127,9.41550011375851,20.8245984938777,2290.26663857474,2150.49083777457,8.12144,26.9252,31.424907,35.824948,40.127309,44.334021,27.034769,70.8069,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,600,594.807,6.61637,34.41274,222.29895,1.6857581920614,12.7310810598293,24.5365295328258,2286.47395371642,2160.36759158163,6.56067,27.017701,31.555269,35.992102,40.33003,44.570956,27.14725,76.4861,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,700,693.775,5.35467,34.30227,232.22008,1.83518090028539,15.7791301041498,26.8268599277311,2285.42525777534,2166.04305259018,5.29604,27.089335,31.658871,36.126775,40.494744,44.76457,27.23583,75.8866,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,800,792.696,4.42836,34.24276,238.19276,1.95211518626256,19.5621333481125,28.4467431512455,2286.58665536198,2172.02928490896,4.36656,27.147136,31.740862,36.23228,40.622986,44.914686,27.307208,77.0525,8.037
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,900,891.569,3.84196,34.24239,233.93521,2.05977025207891,25.3336072739034,29.9094222819776,2290.46752358393,2181.88308447578,3.77588,27.208394,31.817579,36.324029,40.729269,45.034952,27.378133,85.92,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,1000,990.396,3.48763,34.28713,220.90025,2.15758778211416,33.4569648617902,31.302961787574,2297.37241457395,2195.78003849214,3.41613,27.279664,31.898047,36.41344,40.827328,45.141328,27.45685,101.7247,7.997
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,1100,1089.176,3.20923,34.33844,209.03622,2.22771979941373,41.6344475005806,32.3237032947426,2304.68266267453,2208.46034960183,3.13204,27.347748,31.97334,36.495743,40.91641,45.236929,27.53397,115.772,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,1200,1187.91,3.02098,34.39411,198.7515,2.27137497141465,48.6909769905898,32.9857277912833,2311.59812363762,2219.12430866394,2.93749,27.410352,32.04075,36.567828,40.993015,45.31788,27.604682,127.5225,7.965
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,1300,1286.597,2.91073,34.45381,191.13565,2.28534462755377,54.2900959480064,33.2310717833216,2317.74084407454,2227.14514637904,2.82025,27.468855,32.101948,36.631648,41.05937,45.38667,27.668763,135.9702,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,1400,1385.237,2.8523,34.51148,186.23671,2.27666971814157,58.3159591866878,33.136961988875,2322.92555085739,2232.62813839755,2.75427,27.520998,32.155415,36.686402,41.115368,45.443863,27.723779,141.2863,NA
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,1500,1483.832,2.84077,34.61429,186.01033,2.188835008123,60.4561095470302,31.9121000551774,2328.77298675231,2233.78389939661,2.73445,27.605003,32.239113,36.769804,41.198482,45.526695,27.806722,141.4505,7.946
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,1750,1730.117,2.8988,34.73106,196.98624,1.99175072038802,55.6257964269301,29.1322003263491,2331.29022889091,2224.0504313378,2.77025,27.695052,32.327224,36.856034,41.282891,45.609346,27.890355,129.9233,7.979
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,2000,1976.117,2.89846,34.83463,219.9491,1.72427672528302,46.6438359501489,25.3599256047327,2330.11634475804,2204.90710229778,2.7474,27.779561,32.411507,36.940099,41.366744,45.692989,27.969177,106.9212,8.0175
"TAII24102011","TA2035P","B","2011-11-09T01:35:00",-23.172,-34.99,2500,2467.269,2.83983,34.87639,232.24805,1.59756576146815,42.9315618674058,23.6368568648768,2331.05886221239,2196.62641713844,2.64257,27.821792,32.45626,36.987307,41.416324,45.74485,28.013538,95.3939,8.062
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,0,0,15.23637,35.413,243.56757,0.298024670277625,1.52376922154958,1.77766423478657,2332.25996374516,2084.65792340832,15.23637,26.242355,30.591487,34.845237,39.006213,43.076955,26.281807,2.482,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,10,9.928,15.23137,35.4132,250.71771,0.257916042472456,1.38847060712873,1.24581791460037,2332.73634211947,2080.80535956589,15.22984,26.243962,30.59321,34.847073,39.008158,43.079005,26.283561,-4.6363,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,20,19.855,15.22607,35.4128,253.93488,0.240850124875503,1.33874469254063,1.06394516416081,2332.89305152821,2079.13149868047,15.22302,26.245161,30.594535,34.84852,39.009723,43.080684,26.2849,-7.8192,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,30,29.781,15.05097,35.4213,254.4758,0.248841674961538,1.37515207030715,1.27951521390797,2333.18144437876,2080.76552954515,15.04643,26.290863,30.64337,34.9004,39.064547,43.138339,26.33272,-7.5005,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,40,39.707,14.73727,35.4572,253.59323,0.273753551843341,1.48579940240502,1.89728295213337,2334.64493697169,2085.44704440316,14.73129,26.387678,30.74568,35.008054,39.177368,43.256129,26.43397,-5.1013,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,50,49.633,14.36765,35.46256,249.20959,0.328537501878342,1.69867254509395,2.96614568140585,2334.32322705209,2091.82433467366,14.3603,26.472044,30.836841,35.105818,39.281514,43.366413,26.522473,1.1474,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,75,74.445,14.10625,35.44636,243.89621,0.384818936361202,1.95817358970506,3.99293375880387,2332.82510860566,2097.08358587993,14.09536,26.516036,30.885872,35.159746,39.340173,43.429623,26.568506,7.8399,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,100,99.254,13.89045,35.423,236.7119,0.456498513573359,2.31522723506223,5.14239826711484,2330.94484336813,2102.99432812112,13.87607,26.544241,30.918349,35.196373,39.380812,43.474118,26.598124,16.1918,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,125,124.06,13.71281,35.40212,233.63873,0.498614906306816,2.54845903637964,5.79017534622648,2329.46975381059,2106.20781703921,13.69498,26.565953,30.943623,35.225107,39.41289,43.509412,26.620973,20.2392,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,150,148.863,13.47229,35.36864,232.58856,0.535302432309159,2.74099185418898,6.33410049825845,2327.4674142425,2108.533530306,13.45113,26.590529,30.973066,35.259278,39.451629,43.552544,26.647143,22.6205,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,200,198.46,13.14245,35.3157,227.5851,0.616098316212294,3.16914296170607,7.58082703919316,2324.08640717785,2113.51446891964,13.11466,26.618254,31.007616,35.300459,39.499217,43.606294,26.677103,29.4923,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,250,248.045,12.61591,35.22766,225.07076,0.706156342159305,3.66489435691952,9.16338249228131,2319.18544624369,2118.0004684593,12.58205,26.656465,31.056818,35.360336,39.56941,43.686406,26.719189,35.022,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,300,297.618,11.57996,35.05663,222.65077,0.864889374038568,4.71277490092749,11.8733416958386,2310.52984504018,2125.50437290976,11.54151,26.723337,31.145716,35.470631,39.700381,43.83726,26.794725,43.5185,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,400,396.728,9.31106,34.71132,220.04166,1.23887140916565,7.14960927045269,17.431321845086,2294.59792180824,2140.60688968994,9.26628,26.851694,31.324732,35.69886,39.976173,44.158794,26.94689,60.2878,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,500,495.791,7.10442,34.44,229.38727,1.55749726025014,9.96930595868918,22.6484763690458,2285.54338065398,2151.97646245598,7.05649,26.971759,31.497277,35.9224,40.249007,44.479043,27.094649,65.9092,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,600,594.806,5.68526,34.31142,234.90363,1.76590267838806,13.5640025797916,25.8612877214852,2283.96833212973,2161.21296317535,5.6339,27.055784,31.616808,36.07644,40.436409,44.69854,27.198103,70.7037,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,700,693.774,4.91705,34.27182,235.33434,1.88723900499072,17.2426030529195,27.5954313182761,2285.66629761938,2168.64673412905,4.86081,27.115528,31.696319,36.175164,40.553713,44.833716,27.268037,76.0845,7.996
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,800,792.695,4.13734,34.23904,236.73386,2.00255653027322,21.9623439759336,29.161369618758,2288.05689884102,2176.43037349429,4.07736,27.174686,31.775973,36.274743,40.672557,44.971096,27.339288,80.7611,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,900,891.568,3.66771,34.24962,230.15598,2.10129189939157,27.9477939946033,30.4967001431507,2292.38394573156,2186.71653425565,3.60284,27.231313,31.845026,36.355877,40.765375,45.075153,27.404741,91.0567,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,1000,990.395,3.31458,34.28862,219.07529,2.18859296638248,35.7877208366814,31.7232096850697,2298.90933409397,2199.50107716716,3.24444,27.297157,31.920132,36.43999,40.858196,45.17635,27.479475,104.9298,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,1100,1089.175,3.11355,34.33927,207.50613,2.2472216819104,43.1332535046185,32.5940835075068,2305.72797633505,2210.98184539721,3.03718,27.357157,31.985306,36.510196,40.933268,45.2561,27.546875,118.0726,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,1200,1187.909,2.97153,34.40022,196.78175,2.2842490370022,50.0141119305864,33.17717266844,2312.74062555304,2221.37837507688,2.88849,27.419658,32.051338,36.579662,41.006054,45.332077,27.616151,129.8807,7.961
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,1300,1286.596,2.88021,34.46496,188.99265,2.29337926242841,55.6449331571944,33.3564440518134,2319.10233750262,2229.36034766746,2.79002,27.480458,32.114284,36.644696,41.073107,45.40107,27.681795,138.3378,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,1400,1385.236,2.8394,34.52492,184.77496,2.27649010285718,59.268088781437,33.1389180491802,2324.12713354709,2234.103280262,2.74148,27.532876,32.167531,36.698751,41.127941,45.456651,27.736078,142.8241,NA
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,1500,1483.831,2.83018,34.62826,185.63647,2.17965082034704,60.8709030707086,31.7793485761915,2329.72165971568,2234.32352221697,2.72394,27.617098,32.25138,36.782238,41.211078,45.539445,27.818792,141.8804,7.926
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,1750,1730.116,2.88642,34.74213,197.37279,1.97933990782123,55.6302360480688,28.9539834038404,2331.92342288336,2223.92547621578,2.758,27.705003,32.337418,36.866464,41.293549,45.620223,27.900229,129.6133,7.98
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,2000,1976.115,2.89248,34.8419,220.49214,1.71355168839511,46.4278316560284,25.2183032199489,2330.49982299277,2204.56411302944,2.74148,27.785927,32.417974,36.946665,41.373404,45.699741,27.975493,106.4109,8.051
"TAII24102011","TA2036P","B","2011-11-09T09:52:00",-22.10699,-35,2500,2467.267,2.79402,34.88173,234.04808,1.58337376530577,43.1389486464513,23.4478604418099,2331.62736124606,2195.97554742382,2.59758,27.830072,32.465728,36.997928,41.428061,45.75766,28.023968,93.9543,8.073
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,0,0,15.48536,35.43099,236.8567,0.315942632501956,1.62338130133986,2.02276848762418,2332.60346941899,2086.51084399813,15.48536,26.200519,30.545067,34.794363,38.951034,43.017635,26.238,7.9461,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,10,9.928,15.48787,35.43059,249.08676,0.246088790487802,1.37664742588548,1.04278647780573,2333.40095846144,2079.65859127941,15.48632,26.199996,30.544529,34.793811,38.950468,43.017056,26.237536,-4.2881,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,20,19.855,15.38356,35.41769,257.02594,0.216697395644467,1.26105044584339,0.764278042044083,2333.34699233183,2076.28817844242,15.38049,26.213793,30.560305,34.811509,38.970024,43.0384,26.252068,-11.6909,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,30,29.781,15.23977,35.40629,258.66095,0.218706591619111,1.2617548773877,0.838613132861378,2332.78398402451,2076.45388788291,15.23518,26.237458,30.586656,34.84047,39.001507,43.072309,26.276889,-12.5954,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,40,39.707,15.09127,35.40629,257.2049,0.233561108773701,1.32058618011943,1.07614086724706,2332.47465531695,2078.52121329043,15.08519,26.27073,30.622634,34.879079,39.04266,43.115908,26.311753,-10.3989,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,50,49.633,14.52605,35.42199,255.64391,0.282698774829024,1.49071378543475,2.07730941182108,2332.79529674005,2085.5377817763,14.51865,26.406652,30.768797,35.035195,39.208397,43.290897,26.454075,-6.0274,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,75,74.445,14.09452,35.41387,251.48886,0.341294325551178,1.7410760203966,3.22138767596699,2331.64506981409,2091.99006144597,14.08364,26.493418,30.863693,35.137993,39.318831,43.408676,26.545191,0.3579,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,100,99.254,13.95521,35.41811,250.3419,0.358247697323336,1.85043291171195,3.63699105384906,2331.46059665424,2094.18501007982,13.94078,26.526859,30.899783,35.176657,39.359983,43.45222,26.57994,2.2346,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,125,124.06,13.79125,35.39943,247.56482,0.391133358047564,2.01665460878727,4.21110618575399,2330.02364394786,2096.90369384303,13.77334,26.547532,30.923737,35.203799,39.390206,43.485406,26.601718,5.909,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,150,148.863,13.62437,35.37983,244.85443,0.42640452590566,2.19197006696633,4.79257935630612,2328.56539530201,2099.68006417936,13.60304,26.567816,30.947382,35.230708,39.420271,43.518504,26.623039,9.5391,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,200,198.46,13.36612,35.35219,239.96484,0.490178220447858,2.50276856044176,5.79938256574073,2326.33366685084,2104.52587208848,13.33801,26.601046,30.985859,35.274283,39.468772,43.571742,26.658127,15.8674,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,250,248.045,13.01247,35.29241,231.56934,0.601136629812707,3.06041257049499,7.41516778234263,2322.47978864343,2111.48948902822,12.97789,26.627847,31.020017,35.315588,39.516982,43.626593,26.687347,26.2774,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,300,297.618,12.04609,35.13325,227.06694,0.768476230211607,4.02613199809973,10.3313190410446,2314.17479922237,2119.935005492,12.00662,26.695003,31.107442,35.422701,39.64312,43.771027,26.762124,36.3547,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,400,396.728,9.95507,34.80493,221.36919,1.1208966403302,6.33822363678837,15.7214779008508,2298.41718007881,2135.37722391456,9.90837,26.818212,31.276595,35.636486,39.900038,44.069424,26.905887,54.8367,8.042
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,500,495.791,7.70108,34.51287,224.16785,1.48845854090704,9.40526959975338,21.4881412832367,2287.80455880354,2150.06268192069,7.65085,26.944887,31.455911,35.86695,40.179941,44.39688,27.059868,66.9657,NA
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,600,594.806,5.88053,34.31713,237.88773,1.71735962619042,12.309494877226,25.1455650186592,2283.28068632859,2157.4569427418,5.82828,27.036368,31.592534,36.047443,40.402847,44.660586,27.176364,66.2971,8.045
"TAII24102011","TA2037P","B","2011-11-10T22:58:00",-21.07199,-35,700,693.774,4.71931,34.2176,249.68626,1.8460167622327,15.1110956642222,26.9762630581338,2282.82953326711,2161.61920188701,4.66421,27.09451,31.680762,36.164914,40.548594,44.833536,27.251845,63.333,8.008
